iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,6/9/2021,8791,0,231.857,53,0,0.857,88.192,0,2.326,0.532,0,0.009,1.18,,,,,,,,,,,,,,,,,,1389887,1342708,47179,,35031,39968,1.42,1.37,0.05,,407,37682,0.038,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/10/2021,8791,0,231.857,53,0,0.857,88.192,0,2.326,0.532,0,0.009,1.17,,,,,,,,,,,,,,,,,,1411548,1361525,50023,,21661,36499,1.44,1.39,0.05,,372,33860,0.034,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/11/2021,8791,0,231.857,53,0,0.857,88.192,0,2.326,0.532,0,0.009,1.18,,,,,,,,,,,,,,,,,,1445723,1392596,53127,,34175,32588,1.47,1.42,0.05,,332,29627,0.03,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/12/2021,8791,0,231.857,53,0,0.857,88.192,0,2.326,0.532,0,0.009,1.18,,,,,,,,,,,,,,,,,,1454221,1399836,54385,,8498,30131,1.48,1.43,0.06,,307,27166,0.028,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/13/2021,10630,1839,262.714,60,7,1,106.641,18.449,2.636,0.602,0.07,0.01,1.2,,,,,,,,,,,,,,,,,,1498323,1443058,55265,,44102,35681,1.53,1.47,0.06,,363,32592,0.033,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/14/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.22,,,,,,,,,,,,,,,,,,1552651,1493043,59608,,54328,30365,1.58,1.52,0.06,,309,27302,0.028,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/15/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.23,,,,,,,,,,,,,,,,,,1648072,1584436,63636,,95421,41888,1.68,1.61,0.06,,427,38814,0.04,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/16/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.23,,,,,,,,,,,,,,,,,,1773297,1700972,72325,,125225,54773,1.81,1.73,0.07,,558,51181,0.052,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/17/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.22,,,,,,,,,,,,,,,,,,1991059,1901226,89833,,217762,82787,2.03,1.94,0.09,,843,77100,0.079,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/18/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.21,,,,,,,,,,,,,,,,,,2233208,2127352,105856,,242149,112498,2.27,2.17,0.11,,1146,104965,0.107,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/19/2021,10630,0,262.714,60,0,1,106.641,0,2.636,0.602,0,0.01,1.2,,,,,,,,,,,,,,,,,,2359376,2244061,115315,,126168,129308,2.4,2.29,0.12,,1317,120604,0.123,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/20/2021,13258,2628,375.429,67,7,1,133.005,26.364,3.766,0.672,0.07,0.01,1.2,,,,,,,,,,,,,,,,,,2422643,2300960,121683,,63267,132046,2.47,2.34,0.12,,1345,122557,0.125,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/21/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.2,,,,,,,,,,,,,,,,,,,,,,,134750,,,,,1372,125013,0.127,77.31,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/22/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.21,,,,,,,,,,,,,,,,,,2569156,2435313,133843,,,131583,2.62,2.48,0.14,,1340,121554,0.124,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/23/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.22,,,,,,,,,,,,,,,,,,2626337,2488655,137682,,57181,121863,2.67,2.53,0.14,,1241,112526,0.115,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/24/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.25,,,,,,,,,,,,,,,,,,2920248,2777127,143121,,293911,132741,2.97,2.83,0.15,,1352,125129,0.127,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/25/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.29,,,,,,,,,,,,,,,,,,3087580,2937264,150316,,167332,122053,3.14,2.99,0.15,,1243,115702,0.118,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/26/2021,13258,0,375.429,67,0,1,133.005,0,3.766,0.672,0,0.01,1.34,,,,,,,,,,,,,,,,,,3299232,3143744,155488,,211652,134265,3.36,3.2,0.16,,1367,128526,0.131,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/27/2021,15740,2482,354.571,80,13,1.857,157.904,24.9,3.557,0.803,0.13,0.019,1.37,,,,,,,,,,,,,,,,,,3386607,3229471,157136,,87375,137709,3.45,3.29,0.16,,1403,132644,0.135,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/28/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.39,,,,,,,,,,,,,,,,,,3497104,3324110,172994,,110497,143029,3.56,3.39,0.18,,1457,136568,0.139,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/29/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.42,,,,,,,,,,,,,,,,,,3593970,3411489,182481,,96866,146402,3.66,3.47,0.19,,1491,139454,0.142,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/30/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.46,,,,,,,,,,,,,,,,,,3776980,3583939,193041,,183010,164378,3.85,3.65,0.2,,1674,156469,0.159,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/1/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.5,,,,,,,,,,,,,,,,,,3813767,3609761,204006,,36787,127646,3.88,3.68,0.21,,1300,118948,0.121,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/2/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.54,,,,,,,,,,,,,,,,,,3842646,3628241,214405,,28879,107867,3.91,3.7,0.22,,1099,98711,0.101,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/3/2021,15740,0,354.571,80,0,1.857,157.904,0,3.557,0.803,0,0.019,1.59,,,,,,,,,,,,,,,,,,3867407,3648805,218602,,24761,81168,3.94,3.72,0.22,,827,72152,0.073,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/4/2021,20261,4521,645.857,99,19,2.714,203.259,45.355,6.479,0.993,0.191,0.027,1.62,,,,,,,,,,,,,,,,,,3890855,3667519,223336,,23448,72035,3.96,3.74,0.23,,734,62578,0.064,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/5/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.65,,,,,,,,,,,,,,,,,,3903105,3676247,226858,,12250,58000,3.98,3.74,0.23,,591,50305,0.051,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/6/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.66,,,,,,,,,,,,,,,,,,3928001,3692431,235570,,24896,47719,4,3.76,0.24,,486,40135,0.041,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/7/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.68,,,,,,,,,,,,,,,,,,3960956,3719043,241913,,32955,26282,4.03,3.79,0.25,,268,19301,0.02,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/8/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.7,,,,,,,,,,,,,,,,,,3983800,3734268,249532,,22844,24290,4.06,3.8,0.25,,247,17787,0.018,75.46,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/9/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.73,,,,,,,,,,,,,,,,,,4010786,3752512,258274,,26986,24020,4.08,3.82,0.26,,245,17753,0.018,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/10/2021,20261,0,645.857,99,0,2.714,203.259,0,6.479,0.993,0,0.027,1.73,,,,,,,,,,,,,,,,,,4040783,3769374,271409,,29997,24768,4.12,3.84,0.28,,252,17224,0.018,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/11/2021,30478,10217,1459.571,162,63,9,305.756,102.497,14.642,1.625,0.632,0.09,1.75,,,,,,,,,,,,,,,,,,4051585,3774138,277447,,10802,22961,4.13,3.84,0.28,,234,15231,0.016,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/12/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.76,,,,,,,,,,,,,,,,,,4063872,3783505,280367,,12287,22967,4.14,3.85,0.29,,234,15323,0.016,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/13/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.76,,,,,,,,,,,,,,,,,,4079066,3795182,283884,,15194,21581,4.15,3.87,0.29,,220,14679,0.015,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/14/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.76,,,,,,,,,,,,,,,,,,4146767,3859995,286772,,67701,26544,4.22,3.93,0.29,,270,20136,0.021,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/15/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.76,,,,,,,,,,,,,,,,,,4185623,3890947,294676,,38856,28832,4.26,3.96,0.3,,294,22383,0.023,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/16/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.75,,,,,,,,,,,,,,,,,,4233896,3935719,298177,,48273,31873,4.31,4.01,0.3,,325,26172,0.027,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/17/2021,30478,0,1459.571,162,0,9,305.756,0,14.642,1.625,0,0.09,1.72,,,,,,,,,,,,,,,,,,4261252,3956254,304998,,27356,31496,4.34,4.03,0.31,,321,26697,0.027,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/18/2021,55845,25367,3623.857,254,92,13.143,560.239,254.483,36.355,2.548,0.923,0.132,1.7,,,,,,,,,,,,,,,,,,4283906,3977431,306475,,22654,33189,4.36,4.05,0.31,,338,29042,0.03,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/19/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.68,,,,,,,,,,,,,,,,,,4305501,3995710,309791,,21595,34518,4.39,4.07,0.32,,352,30315,0.031,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/20/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.65,,,,,,,,,,,,,,,,,,4336833,4019161,317672,,31332,36824,4.42,4.09,0.32,,375,31997,0.033,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/21/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.63,,,,,,,,,,,,,,,,,,4367939,4042984,324955,,31106,31596,4.45,4.12,0.33,,322,26141,0.027,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/22/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.6,,,,,,,,,,,,,,,,,,4411659,4077099,334560,,43720,32291,4.49,4.15,0.34,,329,26593,0.027,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/23/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.57,,,,,,,,,,,,,,,,,,4478757,4125156,353601,,67098,34980,4.56,4.2,0.36,,356,27062,0.028,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/24/2021,55845,0,3623.857,254,0,13.143,560.239,0,36.355,2.548,0,0.132,1.53,,,,,,,,,,,,,,,,,,4535741,4163388,372353,,56984,39213,4.62,4.24,0.38,,399,29591,0.03,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/25/2021,101173,45328,6475.429,370,116,16.571,1014.971,454.732,64.962,3.712,1.164,0.166,1.49,,,,,,,,,,,,,,,,,,4613491,4223628,389863,,77750,47084,4.7,4.3,0.4,,480,35171,0.036,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/26/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.45,,,,,,,,,,,,,,,,,,4746642,4323571,423071,,133151,63020,4.83,4.4,0.43,,642,46837,0.048,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/27/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.43,,,,,,,,,,,,,,,,,,5013175,4562339,450836,,266533,96620,5.11,4.65,0.46,,984,77597,0.079,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/28/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.39,,,,,,,,,,,,,,,,,,5321839,4825209,496630,,308664,136271,5.42,4.91,0.51,,1388,111746,0.114,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/29/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.36,,,,,,,,,,,,,,,,,,5529898,4983496,546402,,208059,159748,5.63,5.08,0.56,,1627,129485,0.132,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/30/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.32,,,,,,,,,,,,,,,,,,5931376,5342483,588893,,401478,207517,6.04,5.44,0.6,,2113,173904,0.177,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/31/2021,101173,0,6475.429,370,0,16.571,1014.971,0,64.962,3.712,0,0.166,1.29,,,,,,,,,,,,,,,,,,6203866,5583255,620611,,272490,238304,6.32,5.69,0.63,,2427,202838,0.207,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/1/2021,157507,56334,8047.714,1306,936,133.714,1580.116,565.145,80.735,13.102,9.39,1.341,1.27,,,,,,,,,,,,,,,,,,6415219,5756155,659064,,211353,257390,6.53,5.86,0.67,,2621,218932,0.223,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/2/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.25,,,,,,,,,,,,,,,,,,6959197,6246333,712864,,543978,316079,7.09,6.36,0.73,,3219,274680,0.28,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/3/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.25,,,,,,,,,,,,,,,,,,7291808,6547477,744331,,332611,325519,7.43,6.67,0.76,,3315,283591,0.289,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/4/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.22,,,,,,,,,,,,,,,,,,7553318,6774332,778986,,261510,318783,7.69,6.9,0.79,,3247,278446,0.284,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/5/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.2,,,,,,,,,,,,,,,,,,8061116,7241093,820023,,507798,361603,8.21,7.37,0.84,,3683,322514,0.328,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/6/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.18,,,,,,,,,,,,,,,,,,8528267,7664944,863323,,467151,370984,8.69,7.81,0.88,,3778,331780,0.338,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/7/2021,157507,0,8047.714,1306,0,133.714,1580.116,0,80.735,13.102,0,1.341,1.18,,,,,,,,,,,,,,,,,,8896615,8008156,888459,,368348,384678,9.06,8.16,0.9,,3918,346414,0.353,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/8/2021,215560,58053,8293.286,3397,2091,298.714,2162.506,582.39,83.199,34.079,20.977,2.997,1.17,,,,,,,,,,,,,,,,,,9405819,8460013,945806,,509204,427229,9.58,8.62,0.96,,4351,386265,0.393,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/9/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.16,,,,,,,,,,,,,,,,,,9987587,8984300,1003287,,581768,432627,10.17,9.15,1.02,,4406,391138,0.398,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/10/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.14,,,,,,,,,,,,,,,,,,11341864,10305762,1036102,,1354277,578579,11.55,10.5,1.06,,5893,536898,0.547,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/11/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.13,,,,,,,,,,,,,,,,,,12098821,11006121,1092700,,756957,649358,12.32,11.21,1.11,,6613,604541,0.616,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/12/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.12,,,,,,,,,,,,,,,,,,13256472,12064617,1191855,,1157651,742194,13.5,12.29,1.21,,7559,689075,0.702,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/13/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.12,,,,,,,,,,,,,,,,,,13772920,12500947,1271973,,516448,749236,14.03,12.73,1.3,,7631,690858,0.704,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/14/2021,215560,0,8293.286,3397,0,298.714,2162.506,0,83.199,34.079,0,2.997,1.13,,,,,,,,,,,,,,,,,,14434017,13078340,1355677,,661097,791057,14.7,13.32,1.38,,8057,724312,0.738,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/15/2021,275044,59484,8497.714,5774,2377,339.571,2759.252,596.746,85.249,57.925,23.846,3.407,1.13,,,,,,,,,,,,,,,,,,14666708,13287434,1379274,,232691,751556,14.94,13.53,1.4,,7654,689632,0.702,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/16/2021,275044,0,8497.714,5774,0,339.571,2759.252,0,85.249,57.925,0,3.407,1.13,,,,,,,,,,,,,,,,,,15271562,13869728,1401834,,604854,754854,15.55,14.13,1.43,,7688,697918,0.711,79.17,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/17/2021,275044,0,8497.714,5774,0,339.571,2759.252,0,85.249,57.925,0,3.407,1.13,,,,,,,,,,,,,,,,,,15518869,14032444,1486425,,247307,596715,15.81,14.29,1.51,,6077,532383,0.542,72.69,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/18/2021,275044,0,8497.714,5774,0,339.571,2759.252,0,85.249,57.925,0,3.407,1.14,,,,,,,,,,,,,,,,,,15922537,14359868,1562669,,403668,546245,16.22,14.63,1.59,,5563,479107,0.488,72.69,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,8/19/2021,275044,0,8497.714,5774,0,339.571,2759.252,0,85.249,57.925,0,3.407,1.14,,,,,,,,,,,,,,,,,,16306199,14669827,1636372,,383662,435675,16.61,14.94,1.67,,4437,372173,0.379,72.69,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
